"action_type","type","id","visible","version","changeset","timestamp","user","uid","lat","lon"
"modify","node","6782452757",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4655357","-2.1091202"
"modify","node","8137845012",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4565472","-2.1232252"
"modify","node","8137845015",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4486850","-2.1272200"
"modify","node","8137899438",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4739510","-3.1875940"
"modify","node","8137899439",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4740450","-3.1876830"
"modify","node","8137899440",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4024640","-2.5736740"
"modify","node","8137899442",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4029670","-2.5842990"
"modify","node","8137899458",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3339419","-2.2361607"
"modify","node","8137899465",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2162950","-3.0358100"
"modify","node","8137899466",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2161690","-3.0357970"
"modify","node","8137899573",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5972500","-2.4751200"
"modify","node","8137899614",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5532240","-3.1495870"
"modify","node","8137899674",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4092020","-2.3230230"
"modify","node","8137899676",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4100610","-2.3214600"
"modify","node","8137899697",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1914370","-2.7621700"
"modify","node","8137899698",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1914620","-2.7623200"
"modify","node","8137899748",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2675350","-3.5083510"
"modify","node","8137899749",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2673490","-3.5085520"
"modify","node","8137899750",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2623872","-3.4916891"
"modify","node","8137899751",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2623102","-3.4917328"
"modify","node","8137899754",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3463570","-3.2135820"
"modify","node","8137899755",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3462920","-3.2138050"
"modify","node","8137899796",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2015558","-2.9879050"
"modify","node","8137899797",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2014800","-2.9880550"
"modify","node","8137899807",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2936854","-3.4422207"
"modify","node","8137899808",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2935889","-3.4421920"
"modify","node","8137899809",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3601460","-2.6358370"
"modify","node","8137899895",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2395540","-3.2516820"
"modify","node","8137899896",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2394370","-3.2517200"
"modify","node","8137899897",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2407180","-3.2615390"
"modify","node","8137899898",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2406500","-3.2615500"
"modify","node","8137899899",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5106120","-3.5611810"
"modify","node","8137899900",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5107100","-3.5611180"
"modify","node","8137900005",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7410780","-3.2463655"
"modify","node","8137900033",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5405660","-2.0084970"
"modify","node","8137900034",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5405000","-2.0083400"
"modify","node","8137900127",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4216840","-2.6272200"
"modify","node","8137900142",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4032980","-2.9124690"
"modify","node","8137900148",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4497172","-2.0943391"
"modify","node","8137900200",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1905810","-2.8510850"
"modify","node","8137900201",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1904150","-2.8511230"
"modify","node","8137900203",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5796510","-2.2215920"
"modify","node","8137900278",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5620150","-2.2893810"
"modify","node","8137900339",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7790250","-3.2337790"
"modify","node","8137900343",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5684790","-3.2686850"
"modify","node","8137900379",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3480784","-2.1749025"
"modify","node","11264984669",TRUE,11,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4849520","-2.6448480"
"modify","node","1690441238",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6235978","-2.0652470"
"modify","node","6509572638",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5627154","-2.1218971"
"modify","node","6509572648",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5504772","-2.1079125"
"modify","node","6516167307",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4463512","-2.0748521"
"modify","node","6516167308",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4464357","-2.0747421"
"modify","node","6700462951",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5914911","-3.2612818"
"modify","node","6782452758",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4537050","-2.1055190"
"modify","node","6782483401",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5261480","-2.1000770"
"modify","node","8137899423",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5465115","-3.3954771"
"modify","node","8137899424",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5465016","-3.3954137"
"modify","node","8137899467",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2182890","-3.0660000"
"modify","node","8137899468",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2181960","-3.0662520"
"modify","node","8137899507",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4871590","-2.5843960"
"modify","node","8137899512",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4808450","-2.5789330"
"modify","node","8137899534",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4791710","-2.1593490"
"modify","node","8137899535",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4792350","-2.1591620"
"modify","node","8137899552",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2784560","-3.5725320"
"modify","node","8137899574",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5970180","-2.4755090"
"modify","node","8137899606",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2227230","-3.3955050"
"modify","node","8137899612",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5559520","-3.1442540"
"modify","node","8137899675",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4092460","-2.3231030"
"modify","node","8137899679",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3902290","-3.2112740"
"modify","node","8137899699",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4359670","-2.0560080"
"modify","node","8137899705",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.8017530","-3.1073960"
"modify","node","8137899706",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7807210","-3.1160190"
"modify","node","8137899713",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7818110","-3.1285170"
"modify","node","8137899726",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5605420","-2.0077620"
"modify","node","8137899727",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5605370","-2.0075910"
"modify","node","8137899728",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5532290","-2.0082620"
"modify","node","8137899729",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5533650","-2.0079230"
"modify","node","8137899736",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7176130","-3.4134990"
"modify","node","8137899738",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4347620","-2.1792170"
"modify","node","8137899739",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4348338","-2.1791225"
"modify","node","8137899826",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5363860","-2.9989240"
"modify","node","8137899844",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7793820","-3.0921570"
"modify","node","8137899921",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.8566600","-3.1125720"
"modify","node","8137899922",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.8565770","-3.1125090"
"modify","node","8137899970",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4334220","-2.2182680"
"modify","node","8137899971",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4333810","-2.2184050"
"modify","node","8137900073",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5875980","-2.5356220"
"modify","node","8137900114",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4280180","-2.6648250"
"modify","node","8137900155",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4612775","-2.0738989"
"modify","node","8137900163",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2376810","-3.3211970"
"modify","node","8137900202",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5794929","-2.2216945"
"modify","node","8137900227",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5295950","-2.4060920"
"modify","node","8137900228",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5296340","-2.4060140"
"modify","node","8137900258",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5384180","-2.2279800"
"modify","node","8137900259",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5585210","-2.2416770"
"modify","node","8137900260",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2119030","-2.1759210"
"modify","node","8137900277",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5620090","-2.2895910"
"modify","node","8137900279",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5712880","-2.2675120"
"modify","node","8137900327",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2879984","-3.5354767"
"modify","node","8137900375",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4392550","-2.1560580"
"modify","node","8137900376",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4393530","-2.1561270"
"modify","node","8137900380",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3480718","-2.1750276"
"modify","node","9778588811",TRUE,12,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6111070","-2.0556720"
"modify","node","1361493394",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7498774","-3.3509370"
"modify","node","5273971659",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6081807","-2.1491127"
"modify","node","6459226827",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5364764","-2.9989833"
"modify","node","6509572636",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5645680","-2.1234930"
"modify","node","6509572645",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5495050","-2.1074350"
"modify","node","6516167298",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4448650","-2.1208990"
"modify","node","6654479485",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3777320","-2.6083540"
"modify","node","6782452759",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4612260","-2.0741180"
"modify","node","7310597576",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3607810","-2.9561940"
"modify","node","8137845011",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4559010","-2.1296490"
"modify","node","8137899431",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4135395","-2.1046271"
"modify","node","8137899460",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3184510","-2.2568440"
"modify","node","8137899461",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3186010","-2.2568690"
"modify","node","8137899482",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5428300","-2.9699770"
"modify","node","8137899528",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5461570","-2.2139720"
"modify","node","8137899537",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4711750","-2.1385060"
"modify","node","8137899568",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6221730","-2.4380550"
"modify","node","8137899677",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2659190","-3.3631440"
"modify","node","8137899678",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2657660","-3.3633720"
"modify","node","8137899680",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3901083","-3.2114297"
"modify","node","8137899702",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7819220","-3.1222420"
"modify","node","8137899787",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4903570","-1.9791110"
"modify","node","8137899799",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1908210","-2.4229360"
"modify","node","8137899811",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3542590","-2.6418430"
"modify","node","8137899812",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3543591","-2.6420827"
"modify","node","8137899813",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3544520","-2.6416960"
"modify","node","8137899857",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4867670","-1.9448020"
"modify","node","8137899938",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5212730","-2.2317070"
"modify","node","8137900050",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6459680","-2.8496270"
"modify","node","8137900164",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2411121","-3.3141616"
"modify","node","8137900165",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2412073","-3.3141651"
"modify","node","8137900212",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5970380","-2.2492910"
"modify","node","8137900231",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2094410","-2.9317870"
"modify","node","8137900232",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2092760","-2.9318060"
"modify","node","8137900233",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2193170","-3.0945080"
"modify","node","8137900234",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2191740","-3.0943830"
"modify","node","8137900240",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4789540","-1.9722770"
"modify","node","8137900241",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4631800","-1.9770700"
"modify","node","8137900257",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4524520","-2.8083150"
"modify","node","8137900261",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2119470","-2.1763070"
"modify","node","8137900264",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4528220","-2.1818550"
"modify","node","8137900265",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4527760","-2.1817380"
"modify","node","8137900274",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5471110","-2.2944740"
"modify","node","8137900290",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4846560","-2.0140680"
"modify","node","8137900291",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4845650","-2.0138100"
"modify","node","8137900292",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4950190","-2.0040530"
"modify","node","8137900304",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5110850","-2.4877350"
"modify","node","8137900305",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5056500","-2.4910810"
"modify","node","8137900306",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5063980","-2.4822370"
"modify","node","8137900307",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5112120","-2.5109830"
"modify","node","8137900310",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5105000","-2.5165220"
"modify","node","8137900311",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2386720","-2.4415820"
"modify","node","11142767894",TRUE,13,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4542010","-2.0263200"
"modify","node","3257498990",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3595580","-3.2116784"
"modify","node","4048719508",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5180017","-2.2241956"
"modify","node","6516167299",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4485846","-2.0837208"
"modify","node","6516167306",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4418173","-2.0734629"
"modify","node","7062585770",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4555076","-2.0577465"
"modify","node","7063006029",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4499840","-2.0772368"
"modify","node","7223630788",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2269384","-3.1804394"
"modify","node","7283404483",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5803893","-2.1966249"
"modify","node","7352679749",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4645282","-1.9551493"
"modify","node","8137899429",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5944710","-2.8262220"
"modify","node","8137899536",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4709250","-2.1383320"
"modify","node","8137899553",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2768865","-3.5823875"
"modify","node","8137899557",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4645870","-2.0372790"
"modify","node","8137899558",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4647570","-2.0371760"
"modify","node","8137899575",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6314804","-2.4514081"
"modify","node","8137899576",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6313957","-2.4512880"
"modify","node","8137899810",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3602100","-2.6358680"
"modify","node","8137899933",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5230820","-2.2331880"
"modify","node","8137900004",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7805500","-3.1624050"
"modify","node","8137900037",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5053760","-1.9976450"
"modify","node","8137900038",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5066470","-1.9976720"
"modify","node","8137900216",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6140730","-2.2700900"
"modify","node","8137900217",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6140400","-2.2698890"
"modify","node","8137900235",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2146870","-3.1251010"
"modify","node","8137900236",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2145200","-3.1251520"
"modify","node","8137900245",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5968030","-2.1869010"
"modify","node","8137900276",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5364610","-2.2966920"
"modify","node","8137900293",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4952080","-2.0044260"
"modify","node","8137900294",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4951010","-2.0043190"
"modify","node","8137900295",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4950280","-2.0117610"
"modify","node","8137900296",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4949030","-2.0116830"
"modify","node","8137900351",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4337810","-2.1174170"
"modify","node","9778873878",TRUE,14,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7819330","-3.1257770"
"modify","node","1158776397",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5145839","-2.2192952"
"modify","node","1831055065",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4136286","-2.1044735"
"modify","node","3781628756",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4636928","-2.0447698"
"modify","node","4048719509",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5180700","-2.2245310"
"modify","node","4163594797",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5211208","-2.2313070"
"modify","node","6516167300",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4487267","-2.0829770"
"modify","node","6516167301",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4462597","-2.0697184"
"modify","node","6516167302",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4461689","-2.0695385"
"modify","node","6516167305",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4418112","-2.0732553"
"modify","node","6712556639",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4358665","-2.0562164"
"modify","node","6943587862",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5462612","-2.2948516"
"modify","node","7082622461",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4353896","-2.0669770"
"modify","node","7084455766",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4756777","-2.0206727"
"modify","node","7084531516",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4710775","-2.0444219"
"modify","node","7310597577",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.3603260","-2.9554990"
"modify","node","8137899427",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5427439","-3.3962557"
"modify","node","8137899428",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5427938","-3.3954808"
"modify","node","8137899556",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2745080","-3.5562950"
"modify","node","8137900029",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5231600","-2.0018920"
"modify","node","8137900030",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5231900","-2.0017010"
"modify","node","8137900032",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5192800","-2.0161920"
"modify","node","8137900072",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5876850","-2.5358120"
"modify","node","8137900223",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.6185540","-2.2558080"
"modify","node","8137900244",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5851640","-2.1960490"
"modify","node","8250110512",TRUE,15,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5107270","-2.7584050"
"modify","node","1159419057",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5088969","-2.2103704"
"modify","node","1903127334",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5956837","-2.2891796"
"modify","node","1903127335",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5954320","-2.2886671"
"modify","node","6432772666",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4499002","-2.0770962"
"modify","node","6700349994",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4337557","-2.1171745"
"modify","node","6712556640",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4368479","-2.0708469"
"modify","node","7069161959",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4743413","-2.0185869"
"modify","node","7073761049",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4632408","-2.0452809"
"modify","node","7195650453",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7501781","-2.9863549"
"modify","node","7195650454",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7502783","-2.9861293"
"modify","node","7398148530",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.7499370","-3.3514250"
"modify","node","8137899430",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5945400","-2.8259090"
"modify","node","8137899800",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1911550","-2.4110170"
"modify","node","8137900028",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.5293680","-2.0053120"
"modify","node","8137900249",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2561600","-2.1669260"
"modify","node","8137900250",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.2560840","-2.1672100"
"modify","node","8137900263",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.1873250","-2.1977450"
"modify","node","8137900308",TRUE,16,"171432591",2025-09-04 04:06:57,"mga_geo","341930","48.4997790","-2.4947400"
